univNameCn,univNameEn,univTags,univCategory,province,score,ranking
福建师范大学,Fujian Normal University,,师范,福建,36,152
黑龙江大学,Heilongjiang University,,综合,黑龙江,36,152
江西财经大学,Jiangxi University of Finance & Economics,,财经,江西,36,152
广州大学,Guangzhou University,,综合,广东,36,156
北京工商大学,Beijing Technology and Business University,,财经,北京,36,157
河北师范大学,Hebei Normal University,,师范,河北,36,157
三峡大学,China Three Gorges University,,综合,湖北,36,157
天津师范大学,Tianjin Normal University,,师范,天津,36,157
温州大学,Wenzhou University,,综合,浙江,36,157
安徽工业大学,Anhui University of Technology,,理工,安徽,36,162
河北科技大学,Hebei University of Science and Technology,,理工,河北,36,162
青岛大学,Qingdao University,,综合,山东,36,164
辽宁工业大学,Liaoning University of Technology,,理工,辽宁,36,165
上海海事大学,Shanghai Maritime University,,理工,上海,36,165
徐州医科大学,Xuzhou Medical College,,医药,江苏,36,167
天津工业大学,Tiangong University,一流学科,理工,天津,35,168
北京体育大学,Beijing Sport University,一流学科 211,体育,北京,35,169
四川农业大学,Sichuan Agricultural University,一流学科 211,农业,四川,35,169
西安理工大学,Xi'an University of Technology,,理工,陕西,35,171
河南大学,Henan University,一流学科,综合,河南,35,172
武汉工程大学,Wuhan Institute of Technology,,理工,湖北,35,172
广州中医药大学,Guangzhou University of Chinese Medicine,一流学科,医药,广东,35,174
天津中医药大学,Tianjin University of Traditional Chinese Medicine,一流学科,医药,天津,35,174
重庆邮电大学,Chongqing University of Posts and Telecommunications,,理工,重庆,35,176
济南大学,University of Jinan,,综合,山东,35,176
闽南师范大学,Minnan Normal University,,师范,福建,35,176
北京建筑大学,Beijing University of Civil Engineering and Architecture,,理工,北京,35,179
重庆工商大学,Chongqing Technology and Business University,,财经,重庆,35,180
福建农林大学,Fujian Agriculture and Forestry University,,农业,福建,35,180
青岛科技大学,Qingdao University of Science and Technology,,理工,山东,35,180
沈阳航空航天大学,Shenyang Aerospace University,,理工,辽宁,35,180
河北农业大学,Hebei Agricultural University,,农业,河北,35,184
江苏师范大学,Jiangsu Normal University,,师范,江苏,35,184
浙江农林大学,Zhejiang A&F University,,林业,浙江,35,184
北方工业大学,North China University of Technology,,理工,北京,35,187
天津理工大学,Tianjin University of Technology,,理工,天津,35,187
西安建筑科技大学,Xi'an University of Architecture and Technology,,理工,陕西,35,187
中国计量大学,China Jiliang University,,理工,浙江,34,190
长春理工大学,Changchun University of Science and Technology,,理工,吉林,34,191
中国民航大学,Civil Aviation University of China,,理工,天津,34,191
中南民族大学,South Central University For Nationalities,,民族,湖北,34,191
福建中医药大学,Fujian University of Traditional Chinese Medicine,,医药,福建,34,194
海南大学,Hainan University,一流学科 211,综合,海南,34,194
集美大学,Jimei University,,综合,福建,34,194
南通大学,Nantong University,,综合,江苏,34,194
黑龙江中医药大学,Heilongjiang University of Chinese Medicine,,医药,黑龙江,34,198
湖南农业大学,Hunan Agricultural University,,农业,湖南,34,198
辽宁师范大学,Liaoning Normal University,,师范,辽宁,34,200
上海海洋大学,Shanghai Ocean University,一流学科,农业,上海,34,200
南京中医药大学,Nanjing University of Chinese Medicine,一流学科,医药,江苏,34,202
宁夏医科大学,Ningxia Medical University,,医药,宁夏,34,202
浙江中医药大学,Zhejiang Chinese Medical University,,医药,浙江,34,202
广西师范大学,Guangxi Normal University,,师范,广西,34,205
云南师范大学,Yunnan Normal University,,师范,云南,34,205
山东师范大学,Shandong Normal University,,师范,山东,34,207
北京物资学院,Beijing Wuzi University,,财经,北京,34,208
沈阳医学院,Shenyang Medical College,,医药,辽宁,34,208
河南师范大学,Henan Normal University,,师范,河南,34,210
西南石油大学,Southwest Petroleum University,一流学科,理工,四川,34,210
常州大学,Changzhou University,,理工,江苏,33,212
山西财经大学,Shanxi University of Finance and Economics,,财经,山西,33,212
承德医学院,Chengde Medical College,,医药,河北,33,214
江西师范大学,Jiangxi Normal University,,师范,江西,33,214
新乡医学院,Xinxiang Medical University,,医药,河南,33,214
延边大学,Yanbian University,一流学科 211,综合,吉林,33,214
重庆交通大学,Chongqing Jiaotong University,,理工,重庆,33,218
昆明医科大学,Kunming Medical University,,医药,云南,33,218
湖州师范学院,Huzhou University,,师范,浙江,33,220
山西师范大学,Shanxi Normal University,,师范,山西,33,220
天津科技大学,Tianjin University of Science and Technology,,理工,天津,33,220
河北经贸大学,Hebei University of Economics and Business,,财经,河北,33,223
内蒙古大学,Inner Mongolia University,一流学科 211,综合,内蒙古,33,223
信阳师范学院,Xinyang Normal University,,师范,河南,33,223
长江大学,Yangtze University,,综合,湖北,33,226
河南理工大学,Henan Polytechnic University,,理工,河南,33,226
南华大学,University of South China,,综合,湖南,33,226
武汉轻工大学,Wuhan Polytechnic University,,理工,湖北,33,226
广东医科大学,Guangdong Medical University,,医药,广东,33,230
河北北方学院,Hebei North University,,综合,河北,33,230
上海立信会计学院,Shanghai Lixin University of Commerce,,财经,上海,33,230
广东药科大学,Guangdong Pharmaceutical University,,医药,广东,33,233
山东科技大学,Shandong University of Science and Technology,,理工,山东,33,233
苏州科技大学,Suzhou University of Science and Technology,,理工,江苏,33,233
北京信息科技大学,Beijing Information Science & Technology University,,理工,北京,33,236
黄冈师范学院,Huanggang Normal University,,师范,湖北,33,236
湖南科技大学,Hunan University of Science and Technology,,综合,湖南,33,238
陕西科技大学,Shaanxi University of Science and Technology,,理工,陕西,33,238
重庆师范大学,Chongqing Normal University,,师范,重庆,32,240
湖南工业大学,Hunan University of Technology,,理工,湖南,32,240
江汉大学,Jianghan University,,综合,湖北,32,240
江苏科技大学,Jiangsu University of Science and Technology,,理工,江苏,32,240
中南林业科技大学,Central South University of Forestry & Technology,,林业,湖南,32,240
东北电力大学,Northeast Electric Power University,,理工,吉林,32,245
山东财经大学,Shandong University of Finance and Economics,,财经,山东,32,245
华北理工大学,North China University of Science and Technology,,综合,河北,32,247
山东农业大学,Shandong Agricultural University,,农业,山东,32,247
西南医科大学,Southwest Medical University,,医药,四川,32,247
中北大学,North University of China,,理工,山西,32,247
成都理工大学,Chengdu University of Technology,一流学科,理工,四川,32,251
广东财经大学,Guangdong University of Finance and Economics,,财经,广东,32,251
西安邮电大学,Xi'an University of Posts and Telecommunications,,理工,陕西,32,251
浙江科技学院,Zhejiang University of Science and Technology,,理工,浙江,32,251
安徽农业大学,Anhui Agricultural University,,农业,安徽,32,255
昆明理工大学,Kunming University of Science and Technology,,理工,云南,32,255
宁夏大学,Ningxia University,一流学科 211,综合,宁夏,32,255
锦州医科大学,Jinzhou Medical University,,医药,辽宁,32,258
烟台大学,Yantai University,,综合,山东,32,258
贵州大学,Guizhou University,一流学科 211,综合,贵州,32,260
吉林师范大学,Jilin Normal University,,师范,吉林,32,260
山西医科大学,Shanxi Medical University,,医药,山西,32,260
绍兴文理学院,Shaoxing University,,师范,浙江,32,260
沈阳农业大学,Shenyang Agricultural University,,农业,辽宁,32,260
广西民族大学,Guangxi University for Nationalities,,民族,广西,32,265
兰州交通大学,Lanzhou Jiaotong University,,理工,甘肃,32,265
闽江学院,Minjiang University,,理工,福建,32,265
沈阳建筑大学,Shenyang Jianzhu University,,理工,辽宁,32,265
西北师范大学,Northwest Normal University China,,师范,甘肃,32,265
大连交通大学,Dalian Jiaotong University,,理工,辽宁,31,270
湖北师范大学,Hubei Normal University,,师范,湖北,31,270
南京林业大学,Nanjing Forestry University,一流学科,林业,江苏,31,270
青岛理工大学,Qingdao University of Technology,,理工,山东,31,270
上海电力大学,Shanghai University of Electric Power,,理工,上海,31,270
广东技术师范大学,Guangdong Polytechnic Normal University,,师范,广东,31,275
河南科技大学,Henan University of Science and Technology,,理工,河南,31,275
淮北师范大学,Huaibei Normal University,,师范,安徽,31,275
辽宁中医药大学,Liaoning University of Traditional Chinese Medicine,,医药,辽宁,31,275
上海第二工业大学,Shanghai Second Polytechnic University,,理工,上海,31,275
沈阳师范大学,Shenyang Normal University,,师范,辽宁,31,275
哈尔滨师范大学,Harbin Normal University,,师范,黑龙江,31,281
沈阳工业大学,Shenyang University of Technology,,理工,辽宁,31,281
厦门理工学院,Xiamen University of Technology,,理工,福建,31,281
常熟理工学院,Changshu Institute of Technology,,理工,江苏,31,284
哈尔滨理工大学,Harbin University of Science and Technology,,理工,黑龙江,31,284
河南工业大学,Henan University of Technology,,理工,河南,31,284
桂林电子科技大学,Guilin University of Electronic Technology,,理工,广西,31,287
兰州理工大学,Lanzhou University of Technology,,理工,甘肃,31,287
浙江海洋大学,Zhejiang Ocean University,,农业,浙江,31,287
大连大学,Dalian University,,综合,辽宁,31,290
河北地质大学,Hebei GEO University,,财经,河北,31,290
西华师范大学,China West Normal University,,师范,四川,31,290
大连海洋大学,Dalian Ocean University,,农业,辽宁,31,293
大连民族大学,Dalian Minzu University,,民族,辽宁,31,293
曲阜师范大学,Qufu Normal University,,师范,山东,31,293
唐山学院,Tangshan College,,理工,河北,31,293
广东海洋大学,Guangdong Ocean University,,农业,广东,31,297
河北工程大学,Hebei University of Engineering,,理工,河北,31,297
河南农业大学,Henan Agricultural University,,农业,河南,31,297
嘉兴学院,Jiaxing University,,综合,浙江,31,297
石家庄学院,Shijiazhuang University,,综合,河北,31,297
海南医学院,Hainan Medical University,,医药,海南,31,302
河南中医药大学,Henan University of Traditional Chinese Medicine,,医药,河南,31,302
淮阴师范学院,Huaiyin Normal University,,师范,江苏,31,302
上海应用技术大学,Shanghai Institute of Technology,,理工,上海,31,302
郑州航空工业管理学院,Zhengzhou University of Aeronautics,,财经,河南,31,302
大连工业大学,Dalian Polytechnic University,,理工,辽宁,30,307
辽宁工程技术大学,Liaoning Technical University,,理工,辽宁,30,307
太原科技大学,Taiyuan University of Science and Technology,,理工,山西,30,307
郑州师范学院,Zhengzhou Normal University,,师范,河南,30,307
大理大学,Dali University,,综合,云南,30,311
桂林理工大学,Guilin University of Technology,,理工,广西,30,311
桂林医学院,Guilin Medical University,,医药,广西,30,311
上海工程技术大学,Shanghai University of Engineering Science,,理工,上海,30,311
石河子大学,Shihezi University,一流学科 211,综合,新疆,30,311
北京印刷学院,Beijing Institute of Graphic Communication,,理工,北京,30,316
长春工业大学,Changchun University of Technology,,理工,吉林,30,316
成都中医药大学,Chengdu University of Traditional Chinese Medicine,一流学科,医药,四川,30,316
海南师范大学,Hainan Normal University,,师范,海南,30,316
长春大学,Changchun University,,综合,吉林,30,320
广西中医药大学,Guangxi University of Chinese Medicine,,医药,广西,30,320
四川师范大学,Sichuan Normal University,,师范,四川,30,320
唐山师范学院,Tangshan Normal University,,师范,河北,30,320
华东交通大学,East China Jiaotong University,,理工,江西,30,324
吉首大学,Jishou University,,综合,湖南,30,324
南昌航空大学,Nanchang Hangkong University,,理工,江西,30,324
西南民族大学,Southwest Minzu University,,民族,四川,30,324
安徽理工大学,Anhui University of Science and Technology,,理工,安徽,30,328
安阳师范学院,Anyang Normal University,,师范,河南,30,328
川北医学院,North Sichuan Medical College,,医药,四川,30,328
东北石油大学,Northeast Petroleum University,,理工,黑龙江,30,328
福建工程学院,Fujian University of Technology,,理工,福建,30,328
哈尔滨商业大学,Harbin University of Commerce,,财经,黑龙江,30,328
天津商业大学,Tianjin University of Commerce,,财经,天津,30,328
长治医学院,Changzhi Medical College,,医药,山西,30,335
湖北工程学院,Hubei Engineering University,,综合,湖北,30,335
西安财经大学,Xi'an University of Finance and Economics,,财经,陕西,30,335
西安石油大学,Xi'an Shiyou University,,理工,陕西,30,335
南宁师范大学,Guangxi Teachers Education University,,师范,广西,30,339
宁波工程学院,Ningbo University of Technology,,理工,浙江,30,339
廊坊师范学院,Langfang Teachers University,,师范,河北,30,341
东莞理工学院,Dongguan University of Technology,,理工,广东,30,342
湖南理工学院,Hunan Institute of Science and Technology,,理工,湖南,30,342
西南科技大学,Southwest University of Science and Technology,,理工,四川,30,342
蚌埠医学院,Bengbu Medical College,,医药,安徽,29,345
齐齐哈尔医学院,Qiqihar Medical University,,医药,黑龙江,29,345
山西农业大学,Shanxi Agricultural University,,农业,山西,29,345
长春师范大学,Changchun Normal University,,师范,吉林,29,348
五邑大学,Wuyi University,,综合,广东,29,348
潍坊医学院,Weifang Medical University,,医药,山东,29,350
成都信息工程大学,Chengdu University of Information Technology,,理工,四川,29,351
湖北汽车工业学院,Hubei University of Automotive Technology,,理工,湖北,29,351
吉林农业大学,Jilin Agricultural University,,农业,吉林,29,351
山东中医药大学,Shandong University of Traditional Chinese Medicine,,医药,山东,29,351
沈阳理工大学,Shenyang Ligong University,,理工,辽宁,29,351
吉林建筑大学,Jilin Jianzhu University,,理工,吉林,29,356
内蒙古医科大学,Inner Mongolia Medical University,,医药,内蒙古,29,356
山东理工大学,Shandong University of Technology,,理工,山东,29,356
盐城工学院,Yancheng Institute of Technology,,理工,江苏,29,356
滨州医学院,Binzhou Medical University,,医药,山东,29,360
济宁医学院,Jining Medical University,,医药,山东,29,360
山西大同大学,Shanxi Datong University,,综合,山西,29,360
沈阳大学,Shenyang University,,综合,辽宁,29,360
西安工程大学,Xi'an Polytechnic University,,理工,陕西,29,360
西华大学,Xihua University,,综合,四川,29,360
延安大学,Yan'an University,,综合,陕西,29,360
辽宁科技大学,University of Science and Technology Liaoning,,理工,辽宁,29,367
辽宁石油化工大学,Liaoning shihua University,,理工,辽宁,29,367
陕西理工大学,Shaanxi University of Technology,,理工,陕西,29,367
沈阳工程学院,Shenyang Institute of Engineering,,理工,辽宁,29,367
玉林师范学院,Yulin Normal University,,师范,广西,29,367
长沙学院,Changsha University,,理工,湖南,29,372
湖北理工学院,Hubei Polytechnic University,,理工,湖北,29,372
山东第一医科大学,Shandong First Medical University,,医药,山东,29,372
山东建筑大学,Shandong Jianzhu University,,理工,山东,29,372
天津城建大学,Tianjin Chengjian University,,理工,天津,29,372
皖南医学院,Wannan Medical College,,医药,安徽,29,372
徐州工程学院,Xuzhou Institute of Technology,,理工,江苏,29,372
湖南工商大学,Hunan University of Commerce,,财经,湖南,29,379
北京联合大学,Beijing Union University,,综合,北京,28,380
北京石油化工学院,Beijing Institute of Petrochemical Technology,,理工,北京,28,380
东华理工大学,East China University of Technology,,理工,江西,28,380
江西科技师范大学,Jiangxi Science and Technology Normal University,,师范,江西,28,380
青海大学,Qinghai University,一流学科 211,综合,青海,28,380
河南科技学院,Henan Institute of Science and Technology,,师范,河南,28,385
聊城大学,Liaocheng University,,综合,山东,28,386
南阳师范学院,Nanyang Normal University,,师范,河南,28,386
贵州医科大学,Guizhou Medical University,,医药,贵州,28,388
金陵科技学院,Jinling Institute of Technology,,理工,江苏,28,388
龙岩学院,Longyan University,,综合,福建,28,388
鲁东大学,Ludong University,,综合,山东,28,388
盐城师范学院,Yancheng Teachers University,,师范,江苏,28,388
中原工学院,Zhongyuan University of Technology,,理工,河南,28,388
北京服装学院,Beijing Institute of Fashion Technology,,理工,北京,28,394
肇庆学院,Zhaoqing University,,综合,广东,28,394
天津农学院,Tianjin Agricultural University,,农业,天津,28,396
江西农业大学,Jiangxi Agricultural University,,农业,江西,28,397
太原工业学院,Taiyuan Institute of Technology,,理工,山西,28,397
云南农业大学,Yunnan Agricultural University,,农业,云南,28,397
华北水利水电大学,North China University of Water Resources and Electric Power,,理工,河南,28,400
湖南文理学院,Hunan University of Arts and Science,,综合,湖南,28,400
江西理工大学,Jiangxi University of Science and Technology,,理工,江西,28,400
洛阳师范学院,Luoyang Normal University,,师范,河南,28,400
莆田学院,Putian University,,综合,福建,28,400
齐鲁工业大学,Qilu University of Technology,,理工,山东,28,400
青岛农业大学,Qingdao Agricultural University,,农业,山东,28,400
西南林业大学,Southwest Forestry University,,林业,云南,28,400
宝鸡文理学院,Baoji University of Arts and Sciences,,师范,陕西,28,408
成都医学院,Chengdu Medical College,,医药,四川,28,408
江苏海洋大学,Huaihai Institute of Technology,,理工,江苏,28,408
北华大学,Beihua University,,综合,吉林,28,411
重庆科技学院,Chongqing University of Science and Technology,,理工,重庆,28,411
齐齐哈尔大学,Qiqihar University,,综合,黑龙江,27,413
许昌学院,Xuchang University,,综合,河南,27,413
上海电机学院,Shanghai Dianji University,,理工,上海,27,415
安庆师范大学,Anqing Normal University,,师范,安徽,27,416
赣南医学院,Gannan Medical University,,医药,江西,27,416
惠州学院,Huizhou University,,综合,广东,27,416
丽水学院,Lishui University,,师范,浙江,27,416
佛山科学技术学院,Foshan University,,综合,广东,27,420
淮阴工学院,Huaiyin Institute of Technology,,理工,江苏,27,420
泉州师范学院,Quanzhou Normal University,,师范,福建,27,420
曲靖师范学院,Qujing Normal University,,师范,云南,27,420
四川轻化工大学,Sichuan University of Science and Engineering,,理工,四川,27,420
忻州师范学院,Xinzhou Teachers University,,师范,山西,27,420
佳木斯大学,Jiamusi University,,综合,黑龙江,27,426
吉林医药学院,Jilin Medical College,,医药,吉林,27,426
临沂大学,Linyi University,,综合,山东,27,426
内蒙古工业大学,Inner Mongolia University of Technology,,理工,内蒙古,27,426
山东工商学院,Shandong Technology and Business University,,财经,山东,27,426
新疆大学,Xinjiang University,一流大学B类 211,综合,新疆,27,426
哈尔滨学院,Harbin University,,综合,黑龙江,27,432
河南工程学院,Henan University of Engineering,,理工,河南,27,432
江苏理工学院,Jiangsu University of Technology,,理工,江苏,27,432
江西中医药大学,Jiangxi University of Traditional Chinese Medicine,,医药,江西,27,432
吉林化工学院,Jilin Institute of Chemical Technology,,理工,吉林,27,432
新疆医科大学,Xinjiang Medical University,,医药,新疆,27,432
广西科技大学,Guangxi University of Science and Technology,,理工,广西,27,438
