univNameCn,univNameEn,univTags,univCategory,province,score,ranking
北京科技大学,University of Science and Technology Beijing,一流学科 211,理工,北京,379.4,33
重庆大学,Chongqing University,一流大学A类 985 211,综合,重庆,365.5,34
南京航空航天大学,Nanjing University of Aeronautics and Astronautics,一流学科 211,理工,江苏,358.6,35
东北大学,Northeastern University,一流大学B类 985 211,理工,辽宁,356.1,36
南京理工大学,Nanjing University of Science and Technology,一流学科 211,理工,江苏,356.0,37
西安电子科技大学,Xidian University,一流学科 211,理工,陕西,355.1,38
兰州大学,Lanzhou University,一流大学A类 985 211,综合,甘肃,353.4,39
北京交通大学,Beijing jiaotong University,一流学科 211,理工,北京,349.9,40
南方科技大学,Southern University of Science and Technology,,综合,广东,345.8,41
华中农业大学,Huazhong Agricultural University,一流学科 211,农业,湖北,338.5,42
上海大学,Shanghai University,一流学科 211,综合,上海,333.0,43
苏州大学,Soochow University (China),一流学科 211,综合,江苏,327.0,44
华东理工大学,East China University of Science and Technology,一流学科 211,理工,上海,324.5,45
华中师范大学,Central China Normal University,一流学科 211,师范,湖北,322.0,46
南京师范大学,Nanjing Normal University,一流学科 211,师范,江苏,321.3,47
中国地质大学（武汉）,China University of Geosciences (Wuhan),一流学科 211,理工,湖北,320.2,48
东北师范大学,Northeast Normal University,一流学科 211,师范,吉林,319.7,49
哈尔滨工程大学,Harbin Engineering University,一流学科 211,理工,黑龙江,319.0,50
西南交通大学,Southwest Jiaotong University,一流学科 211,理工,四川,318.0,51
南京农业大学,Nanjing Agricultural University,一流学科 211,农业,江苏,316.1,52
郑州大学,Zhengzhou University,一流大学B类 211,综合,河南,312.8,53
北京邮电大学,Beijing University of Posts and Telecommunications,一流学科 211,理工,北京,312.5,54
武汉理工大学,Wuhan University of Technology,一流学科 211,理工,湖北,312.2,55
中国海洋大学,Ocean University of China,一流大学A类 985 211,综合,山东,311.0,56
暨南大学,Jinan University,一流学科 211,综合,广东,307.4,57
中国石油大学（北京）,China University of Petroleum - Beijing,一流学科 211,理工,北京,307.3,58
北京工业大学,Beijing University of Technology,一流学科 211,理工,北京,306.0,59
河海大学,Hohai University,一流学科 211,理工,江苏,303.4,60
中国矿业大学,China University of Mining and Technology - Xuzhou,一流学科 211,理工,江苏,301.6,61
北京化工大学,Beijing University of Chemical Technology,一流学科 211,理工,北京,296.7,62
中国地质大学（北京）,China University of Geosciences (Beijing),一流学科 211,理工,北京,295.5,63
西北大学,Northwest University,一流学科 211,综合,陕西,293.0,64
江南大学,Jiangnan University,一流学科 211,综合,江苏,292.9,65
上海科技大学,ShanghaiTech University,,综合,上海,288.7,66
中国石油大学（华东）,China University of Petroleum (Huadong),一流学科 211,理工,山东,287.4,67
西南大学,Southwest University,一流学科 211,综合,重庆,286.5,68
中国矿业大学（北京）,China University of Mining and Technology - Beijing,一流学科 211,理工,北京,285.5,69
深圳大学,Shenzhen University,,综合,广东,280.4,70
陕西师范大学,Shaanxi Normal University,一流学科 211,师范,陕西,280.1,71
江苏大学,Jiangsu University,,综合,江苏,276.9,72
浙江工业大学,Zhejiang University of Technology,,理工,浙江,275.6,73
北京林业大学,Beijing Forestry University,一流学科 211,林业,北京,275.0,74
华南师范大学,South China Normal University,一流学科 211,师范,广东,274.7,75
西北农林科技大学,Northwest A&F University,一流大学B类 985 211,农业,陕西,273.7,76
扬州大学,Yangzhou University,,综合,江苏,269.5,77
南昌大学,Nanchang University,一流学科 211,综合,江西,268.9,78
福州大学,Fuzhou University,一流学科 211,理工,福建,267.7,79
华北电力大学,North China Electric Power University,一流学科 211,理工,北京,263.2,80
东华大学,Donghua University,一流学科 211,理工,上海,262.8,81
合肥工业大学,Hefei University of Technology,一流学科 211,理工,安徽,262.7,82
云南大学,Yunnan University,一流大学B类 211,综合,云南,262.1,83
宁波大学,Ningbo University,一流学科,综合,浙江,261.4,84
首都师范大学,Capital Normal University,一流学科,师范,北京,261.1,85
湖南师范大学,Hunan Normal University,一流学科 211,师范,湖南,259.6,86
南京工业大学,Nanjing Tech University,,理工,江苏,259.5,87
长安大学,Chang'an University,一流学科 211,理工,陕西,250.2,88
福建师范大学,Fujian Normal University,,师范,福建,248.2,89
安徽大学,Anhui University,一流学科 211,综合,安徽,243.1,90
南京信息工程大学,Nanjing University of Information Science & Technology,一流学科,理工,江苏,240.9,91
上海理工大学,University of Shanghai for Science and Technology,,理工,上海,240.7,92
华南农业大学,South China Agricultural University,,农业,广东,238.3,93
广西大学,Guangxi University,一流学科 211,综合,广西,237.0,94
南京邮电大学,Nanjing University of Posts and Telecommunications,一流学科,理工,江苏,235.7,95
燕山大学,Yanshan University,,理工,河北,235.7,95
河南大学,Henan University,一流学科,综合,河南,234.6,97
湖北大学,Hubei University,,综合,湖北,232.9,98
广州大学,Guangzhou University,,综合,广东,232.7,99
青岛大学,Qingdao University,,综合,山东,231.4,100
湘潭大学,Xiangtan University,,综合,湖南,229.9,101
广东工业大学,Guangdong University of Technology,,理工,广东,229.6,102
浙江师范大学,Zhejiang Normal University,,师范,浙江,229.2,103
大连海事大学,Dalian Maritime University,一流学科 211,理工,辽宁,228.4,104
上海师范大学,Shanghai Normal University,,师范,上海,227.3,105
杭州电子科技大学,Hangzhou Dianzi University,,理工,浙江,226.9,106
武汉科技大学,Wuhan University of Science and Technology,,理工,湖北,226.6,107
南京林业大学,Nanjing Forestry University,一流学科,林业,江苏,225.3,108
河北工业大学,Hebei University of Technology,一流学科 211,理工,天津,223.8,109
山东师范大学,Shandong Normal University,,师范,山东,223.8,109
浙江理工大学,Zhejiang Sci-Tech University,,理工,浙江,221.8,111
山西大学,Shanxi University,,综合,山西,221.0,112
太原理工大学,Taiyuan University of Technology,一流学科 211,理工,山西,219.8,113
东北林业大学,Northeast Forestry University - China,一流学科 211,林业,黑龙江,218.9,114
河北大学,Hebei University,,综合,河北,217.0,115
东北农业大学,Northeast Agricultural University - China,一流学科 211,农业,黑龙江,216.3,116
江西师范大学,Jiangxi Normal University,,师范,江西,215.5,117
西安建筑科技大学,Xi'an University of Architecture and Technology,,理工,陕西,215.5,117
杭州师范大学,Hangzhou Normal University,,师范,浙江,215.2,119
内蒙古大学,Inner Mongolia University,一流学科 211,综合,内蒙古,214.9,120
福建农林大学,Fujian Agriculture and Forestry University,,农业,福建,214.0,121
江苏师范大学,Jiangsu Normal University,,师范,江苏,213.4,122
西安理工大学,Xi'an University of Technology,,理工,陕西,213.2,123
辽宁大学,Liaoning University,一流学科 211,综合,辽宁,212.6,124
北京建筑大学,Beijing University of Civil Engineering and Architecture,,理工,北京,210.8,125
安徽师范大学,Anhui Normal University,,师范,安徽,210.5,126
河南师范大学,Henan Normal University,,师范,河南,210.4,127
长沙理工大学,Changsha University of Science and Technology,,理工,湖南,209.5,128
昆明理工大学,Kunming University of Science and Technology,,理工,云南,206.7,129
新疆大学,Xinjiang University,一流大学B类 211,综合,新疆,206.7,129
汕头大学,Shantou University,,综合,广东,206.4,131
西南石油大学,Southwest Petroleum University,一流学科,理工,四川,206.0,132
山东科技大学,Shandong University of Science and Technology,,综合,山东,204.5,133
河南农业大学,Henan Agricultural University,,农业,河南,204.3,134
贵州大学,Guizhou University,一流学科 211,综合,贵州,201.7,135
华侨大学,Huaqiao University,,综合,福建,201.4,136
河北师范大学,Hebei Normal University,,师范,河北,201.1,137
黑龙江大学,Heilongjiang University,,综合,黑龙江,201.0,138
中国计量大学,China Jiliang University,,理工,浙江,201.0,138
陕西科技大学,Shaanxi University of Science and Technology,,理工,陕西,198.6,140
沈阳农业大学,Shenyang Agricultural University,,农业,辽宁,196.8,141
天津师范大学,Tianjin Normal University,,师范,天津,196.5,142
湖北工业大学,Hubei University of Technology,,理工,湖北,196.3,143
海南大学,Hainan University,一流学科 211,综合,海南,196.2,144
济南大学,University of Jinan,,综合,山东,195.4,145
山东农业大学,Shandong Agricultural University,,农业,山东,194.7,146
常州大学,Changzhou University,,理工,江苏,194.6,147
温州大学,Wenzhou University,,综合,浙江,194.6,147
重庆邮电大学,Chongqing University of Posts and Telecommunications,,理工,重庆,193.7,149
齐鲁工业大学,Qilu University of Technology,,理工,山东,192.6,150
曲阜师范大学,Qufu Normal University,,师范,山东,189.8,151
武汉工程大学,Wuhan Institute of Technology,,理工,湖北,188.6,152
湖南农业大学,Hunan Agricultural University,,农业,湖南,187.9,153
天津工业大学,Tiangong University,一流学科,理工,天津,187.4,154
安徽农业大学,Anhui Agricultural University,,农业,安徽,187.0,155
江苏科技大学,Jiangsu University of Science and Technology,,理工,江苏,186.8,156
浙江农林大学,Zhejiang A&F University,,林业,浙江,186.0,157
北方工业大学,North China University of Technology,,理工,北京,185.7,158
广西师范大学,Guangxi Normal University,,师范,广西,184.7,159
吉林农业大学,Jilin Agricultural University,,农业,吉林,184.4,160
青岛科技大学,Qingdao University of Science and Technology,,理工,山东,183.8,161
四川农业大学,Sichuan Agricultural University,一流学科 211,农业,四川,183.3,162
西北师范大学,Northwest Normal University China,,师范,甘肃,183.3,162
南通大学,Nantong University,,综合,江苏,183.1,164
石河子大学,Shihezi University,一流学科 211,综合,新疆,182.8,165
上海海洋大学,Shanghai Ocean University,一流学科,农业,上海,182.5,166
三峡大学,China Three Gorges University,,综合,湖北,179.8,167
安徽工业大学,Anhui University of Technology,,理工,安徽,178.6,168
河南理工大学,Henan Polytechnic University,,理工,河南,177.7,169
宁夏大学,Ningxia University,一流学科 211,综合,宁夏,176.4,170
西安科技大学,Xi'an University of Science and Technology,,理工,陕西,175.0,171
上海海事大学,Shanghai Maritime University,,理工,上海,174.6,172
成都理工大学,Chengdu University of Technology,一流学科,理工,四川,174.2,173
南昌航空大学,Nanchang Hangkong University,,理工,江西,173.7,174
长春理工大学,Changchun University of Science and Technology,,理工,吉林,172.7,175
辽宁师范大学,Liaoning Normal University,,师范,辽宁,172.5,176
西南科技大学,Southwest University of Science and Technology,,理工,四川,172.1,177
河北农业大学,Hebei Agricultural University,,农业,河北,171.9,178
中北大学,North University of China,,理工,山西,171.7,179
青海大学,Qinghai University,一流学科 211,综合,青海,171.6,180
集美大学,Jimei University,,综合,福建,170.7,181
武汉纺织大学,Wuhan Textile University,,理工,湖北,170.4,182
天津理工大学,Tianjin University of Technology,,理工,天津,170.3,183
四川师范大学,Sichuan Normal University,,师范,四川,170.1,184
云南师范大学,Yunnan Normal University,,师范,云南,169.6,185
浙江海洋大学,Zhejiang Ocean University,,农业,浙江,169.6,185
天津科技大学,Tianjin University of Science and Technology,,理工,天津,169.5,187
湖南科技大学,Hunan University of Science and Technology,,综合,湖南,169.4,188
重庆交通大学,Chongqing Jiaotong University,,理工,重庆,169.1,189
长江大学,Yangtze University,,综合,湖北,168.4,190
兰州理工大学,Lanzhou University of Technology,,理工,甘肃,168.1,191
山东理工大学,Shandong University of Technology,,理工,山东,168.1,191
安徽理工大学,Anhui University of Science and Technology,,理工,安徽,167.0,193
烟台大学,Yantai University,,综合,山东,167.0,193
大连工业大学,Dalian Polytechnic University,,理工,辽宁,165.9,195
哈尔滨理工大学,Harbin University of Science and Technology,,理工,黑龙江,165.5,196
沈阳师范大学,Shenyang Normal University,,师范,辽宁,165.5,196
延边大学,Yanbian University,一流学科 211,综合,吉林,165.4,198
内蒙古农业大学,Inner Mongolia Agricultural University,,农业,内蒙古,165.3,199
河南科技大学,Henan University of Science and Technology,,综合,河南,164.9,200
南华大学,University of South China,,综合,湖南,164.1,201
哈尔滨师范大学,Harbin Normal University,,师范,黑龙江,164.0,202
石家庄铁道大学,Shijiazhuang Tiedao University,,理工,河北,163.5,203
北京信息科技大学,Beijing Information Science & Technology University,,理工,北京,163.4,204
沈阳建筑大学,Shenyang Jianzhu University,,理工,辽宁,162.5,205
青岛农业大学,Qingdao Agricultural University,,农业,山东,162.4,206
上海工程技术大学,Shanghai University of Engineering Science,,理工,上海,161.7,207
河南工业大学,Henan University of Technology,,理工,河南,161.4,208
江西理工大学,Jiangxi University of Science and Technology,,理工,江西,161.1,209
中南林业科技大学,Central South University of Forestry & Technology,,林业,湖南,160.8,210
北京农学院,Beijing University of Agriculture,,农业,北京,160.7,211
重庆师范大学,Chongqing Normal University,,师范,重庆,160.6,212
江西农业大学,Jiangxi Agricultural University,,农业,江西,160.5,213
兰州交通大学,Lanzhou Jiaotong University,,理工,甘肃,160.5,213
西藏大学,Tibet University,一流学科 211,综合,西藏,159.7,215
沈阳工业大学,Shenyang University of Technology,,理工,辽宁,159.6,216
华东交通大学,East China Jiaotong University,,理工,江西,159.4,217
沈阳航空航天大学,Shenyang Aerospace University,,理工,辽宁,159.2,218
西安邮电大学,Xi'an University of Posts and Telecommunications,,理工,陕西,158.9,219
东华理工大学,East China University of Technology,,理工,江西,158.7,220
东北电力大学,Northeast Electric Power University,,理工,吉林,158.6,221
上海电力大学,Shanghai University of Electric Power,,理工,上海,157.9,222
鲁东大学,Ludong University,,综合,山东,157.3,223
国际关系学院,University of International Relations,,综合,北京,157.2,224
大连大学,Dalian University,,综合,辽宁,156.9,225
苏州科技大学,Suzhou University of Science and Technology,,理工,江苏,156.4,226
河北科技大学,Hebei University of Science and Technology,,理工,河北,155.9,227
渤海大学,Bohai University,,综合,辽宁,155.8,228
华北理工大学,North China University of Science and Technology,,综合,河北,155.5,229
甘肃农业大学,Gansu Agricultural University,,农业,甘肃,155.4,230
北京印刷学院,Beijing Institute of Graphic Communication,,理工,北京,154.1,231
重庆理工大学,Chongqing University of Technology,,理工,重庆,153.3,232
西安石油大学,Xi'an Shiyou University,,理工,陕西,153.3,232
海南师范大学,Hainan Normal University,,师范,海南,152.8,234
上海应用技术大学,Shanghai Institute of Technology,,理工,上海,151.6,235
桂林电子科技大学,Guilin University of Electronic Technology,,理工,广西,151.2,236
聊城大学,Liaocheng University,,综合,山东,150.8,237
郑州轻工业大学,Zhengzhou University of Light Industry,,理工,河南,150.8,237
武汉轻工大学,Wuhan Polytechnic University,,理工,湖北,150.0,239
安徽建筑大学,Anhui jianzhu University,,理工,安徽,149.9,240
东北石油大学,Northeast Petroleum University,,理工,黑龙江,149.9,240
成都信息工程大学,Chengdu University of Information Technology,,理工,四川,149.2,242
东莞理工学院,Dongguan University of Technology,,理工,广东,149.0,243
大连交通大学,Dalian Jiaotong University,,理工,辽宁,148.1,244
山东建筑大学,Shandong Jianzhu University,,理工,山东,147.5,245
西华师范大学,China West Normal University,,师范,四川,147.4,246
西安工程大学,Xi'an Polytechnic University,,理工,陕西,147.2,247
贵州师范大学,Guizhou Normal University,,师范,贵州,146.7,248
成都大学,Chengdu University,,综合,四川,146.3,249
西安工业大学,Xi'an Technological University,,理工,陕西,145.9,250
浙大宁波理工学院,NingboTech University,,理工,浙江,145.1,251
佛山科学技术学院,Foshan University,,理工,广东,144.6,252
山西农业大学,Shanxi Agricultural University,,农业,山西,143.8,253
青岛理工大学,Qingdao University of Technology,,理工,山东,143.6,254
华北水利水电大学,North China University of Water Resources and Electric Power,,理工,河南,143.5,255
厦门理工学院,Xiamen University of Technology,,理工,福建,143.2,256
北京电子科技学院,Beijing Electronic Science and Technology Institute,,理工,北京,142.9,257
南京工程学院,Nanjing Institute of Technology,,理工,江苏,142.7,258
北京联合大学,Beijing Union University,,综合,北京,142.2,259
长春工业大学,Changchun University of Technology,,理工,吉林,141.6,260
辽宁工程技术大学,Liaoning Technical University,,理工,辽宁,141.3,261
湖州师范学院,Huzhou University,,师范,浙江,141.1,262
江汉大学,Jianghan University,,综合,湖北,140.5,263
辽宁石油化工大学,Liaoning shihua University,,理工,辽宁,140.2,264
青海师范大学,Qinghai Normal University,,师范,青海,140.1,265
吉林师范大学,Jilin Normal University,,师范,吉林,139.9,266
北京石油化工学院,Beijing Institute of Petrochemical Technology,,理工,北京,139.7,267
内蒙古师范大学,Inner Mongolia Normal University,,师范,内蒙古,139.7,267
中国民航大学,Civil Aviation University of China,,理工,天津,139.1,269
辽宁工业大学,Liaoning University of Technology,,理工,辽宁,138.7,270
湖南工业大学,Hunan University of Technology,,理工,湖南,138.6,271
延安大学,Yan'an University,,综合,陕西,138.5,272
西华大学,Xihua University,,综合,四川,138.2,273
桂林理工大学,Guilin University of Technology,,理工,广西,138.0,274
河北工程大学,Hebei University of Engineering,,理工,河北,137.0,275
沈阳化工大学,Shenyang University of Chemical Technology,,理工,辽宁,137.0,275
绍兴文理学院,Shaoxing University,,师范,浙江,136.8,277
安徽工程大学,Anhui Polytechnic University,,理工,安徽,136.6,278
浙江科技学院,Zhejiang University of Science and Technology,,理工,浙江,135.9,279
盐城工学院,Yancheng Institute of Technology,,理工,江苏,135.0,280
盐城师范学院,Yancheng Teachers University,,师范,江苏,134.8,281
山西师范大学,Shanxi Normal University,,师范,山西,134.5,282
赣南师范大学,GanNan Normal University,,师范,江西,133.9,283
大连海洋大学,Dalian Ocean University,,农业,辽宁,133.7,284
内蒙古工业大学,Inner Mongolia University of Technology,,理工,内蒙古,133.6,285
淮阴师范学院,Huaiyin Normal University,,师范,江苏,133.3,286
信阳师范学院,Xinyang Normal University,,师范,河南,133.1,287
安庆师范大学,Anqing Normal University,,师范,安徽,132.9,288
合肥学院,Hefei University,,理工,安徽,132.8,289
云南农业大学,Yunnan Agricultural University,,农业,云南,132.6,290
辽宁科技大学,University of Science and Technology Liaoning,,理工,辽宁,132.5,291
南宁师范大学,Guangxi Teachers Education University,,师范,广西,132.3,292
沈阳理工大学,Shenyang Ligong University,,理工,辽宁,132.2,293
内蒙古民族大学,Inner Mongolia University for Nationalities,,综合,内蒙古,131.3,294
新疆师范大学,Xinjiang Normal University,,师范,新疆,131.2,295
湖北师范大学,Hubei Normal University,,师范,湖北,130.8,296
重庆科技学院,Chongqing University of Science and Technology,,理工,重庆,130.6,297
淮阴工学院,Huaiyin Institute of Technology,,理工,江苏,130.6,297
吉林建筑大学,Jilin Jianzhu University,,理工,吉林,130.6,297
中原工学院,Zhongyuan University of Technology,,理工,河南,130.4,300
北华大学,Beihua University,,综合,吉林,130.2,301
嘉兴学院,Jiaxing University,,综合,浙江,130.2,301
临沂大学,Linyi University,,综合,山东,129.8,303
吉首大学,Jishou University,,综合,湖南,129.7,304
景德镇陶瓷大学,Jingdezhen Ceramic Institute,,理工,江西,129.5,305
广东技术师范大学,Guangdong Polytechnic Normal University,,师范,广东,129.3,306
淮北师范大学,Huaibei Normal University,,师范,安徽,128.7,307
广东海洋大学,Guangdong Ocean University,,农业,广东,128.6,308
长江师范学院,Yangtze Normal University,,师范,重庆,128.4,309
宁波工程学院,Ningbo University of Technology,,理工,浙江,128.4,309
上海海关学院,Shanghai Customs College,,综合,上海,128.0,311
黑龙江八一农垦大学,Heilongjiang Bayi Agricultural University,,农业,黑龙江,127.8,312
江西科技师范大学,Jiangxi Science and Technology Normal University,,师范,江西,127.0,313
安阳师范学院,Anyang Normal University,,师范,河南,125.9,314
西南林业大学,Southwest Forestry University,,林业,云南,125.9,314
新疆农业大学,Xinjiang Agricultural University,,农业,新疆,125.5,316
常熟理工学院,Changshu Institute of Technology,,综合,江苏,125.2,317
闽南师范大学,Minnan Normal University,,师范,福建,124.9,318
天津城建大学,Tianjin Chengjian University,,理工,天津,124.9,318
福建工程学院,Fujian University of Technology,,理工,福建,124.7,320
沈阳大学,Shenyang University,,综合,辽宁,124.5,321
五邑大学,Wuyi University,,综合,广东,124.4,322
内蒙古科技大学,Inner Mongolia University of Science & Technology,,综合,内蒙古,124.2,323
江苏理工学院,Jiangsu University of Technology,,理工,江苏,123.5,324
上海第二工业大学,Shanghai Second Polytechnic University,,理工,上海,123.4,325
浙大城市学院,Zhejiang University City College,,理工,浙江,123.0,326
太原科技大学,Taiyuan University of Science and Technology,,理工,山西,122.7,327
岭南师范学院,LingNan Normal University,,师范,广东,122.6,328
天津农学院,Tianjin Agricultural University,,农业,天津,122.2,329
塔里木大学,Tarim University,,综合,新疆,121.5,330
南京晓庄学院,Nanjing XiaoZhuang University,,师范,江苏,121.3,331
大理大学,Dali University,,综合,云南,120.9,332
井冈山大学,Jinggangshan University,,综合,江西,120.9,332
湖南理工学院,Hunan Institute of Science and Technology,,理工,湖南,120.8,334
江苏海洋大学,Huaihai Institute of Technology,,理工,江苏,120.8,334
台州学院,Taizhou University,,综合,浙江,120.6,336
闽江学院,Minjiang University,,理工,福建,120.4,337
黄冈师范学院,Huanggang Normal University,,师范,湖北,120.0,338
重庆文理学院,Chongqing University of Arts and Science,,综合,重庆,119.9,339
浙江万里学院,Zhejiang Wanli University,,理工,浙江,119.9,339
齐齐哈尔大学,Qiqihar University,,综合,黑龙江,119.7,341
四川轻化工大学,Sichuan University of Science and Engineering,,理工,四川,119.7,341
南昌工程学院,Nanchang Institute of Technology,,理工,江西,119.6,343
天津职业技术师范大学,TianJin University of Technology and Education,,师范,天津,119.4,344
上海电机学院,Shanghai Dianji University,,理工,上海,119.1,345
湖北科技学院,Hubei University of Science and Technology,,综合,湖北,119.0,346
陕西理工大学,Shaanxi University of Technology,,理工,陕西,118.8,347
内江师范学院,Neijiang Normal University,,师范,四川,118.5,348
合肥师范学院,Hefei Normal University,,师范,安徽,118.4,349
阜阳师范大学,Fuyang Normal University,,师范,安徽,116.6,350
南阳师范学院,Nanyang Normal University,,师范,河南,116.4,351
贵州师范学院,Guizhou Normal College,,师范,贵州,116.2,352
徐州工程学院,Xuzhou Institute of Technology,,理工,江苏,115.8,353
洛阳师范学院,Luoyang Normal University,,师范,河南,115.4,354
仲恺农业工程学院,Zhongkai University of Agriculture and Engineering,,农业,广东,115.4,354
长春师范大学,Changchun Normal University,,师范,吉林,115.2,356
湖北文理学院,Hubei University of Arts and Science,,综合,湖北,114.8,357
宝鸡文理学院,Baoji University of Arts and Sciences,,师范,陕西,114.5,358
安徽科技学院,Anhui Science and Technology University,,师范,安徽,114.2,359
长沙学院,Changsha University,,理工,湖南,114.0,360
衡阳师范学院,Hengyang Normal University,,师范,湖南,113.8,361
无锡学院,"Nanjing University of Information Science and Technology, Binjiang College",,综合,江苏,113.3,362
滨州学院,Binzhou University,,师范,山东,113.1,363
长春大学,Changchun University,,综合,吉林,112.8,364
黑龙江科技大学,Heilongjiang University of Science and Technology,,理工,黑龙江,112.6,365
泉州师范学院,Quanzhou Normal University,,师范,福建,112.6,365
河北科技师范学院,Hebei Normal University of Science and Technology,,师范,河北,112.0,367
广西科技大学,Guangxi University of Science and Technology,,理工,广西,111.8,368
江苏第二师范学院,Jiangsu Second Normal University,,师范,江苏,111.5,369
西藏农牧学院,Tibet Agriculture and Animal Husbandry University,,农业,西藏,111.1,370
贵州理工学院,Guizhou Institute of Technology,,理工,贵州,111.0,371
咸阳师范学院,Xianyang Normal University,,师范,陕西,111.0,371
九江学院,Jiujiang University,,综合,江西,110.8,373
绵阳师范学院,Mianyang Teachers' College,,师范,四川,110.6,374
湖北汽车工业学院,Hubei University of Automotive Technology,,理工,湖北,110.5,375
常州工学院,Changzhou Institute of Technology,,理工,江苏,109.7,376
金陵科技学院,Jinling Institute of Technology,,综合,江苏,109.6,377
黑龙江工程学院,Heilongjiang Institute of Technology,,理工,黑龙江,109.4,378
乐山师范学院,Leshan Normal University,,师范,四川,109.4,378
潍坊学院,Weifang University,,综合,山东,109.2,380
佳木斯大学,Jiamusi University,,综合,黑龙江,108.8,381
唐山师范学院,Tangshan Normal University,,师范,河北,108.5,382
山东交通学院,Shandong Jiaotong University,,理工,山东,108.4,383
广东石油化工学院,Guangdong University of Petrochemical Technology,,综合,广东,107.6,384
河北建筑工程学院,Hebei University of Architecture,,理工,河北,107.6,384
湖北工程学院,Hubei Engineering University,,综合,湖北,107.4,386
惠州学院,Huizhou University,,综合,广东,107.3,387
成都工业学院,Chengdu Technological University,,理工,四川,107.1,388
丽水学院,Lishui University,,师范,浙江,107.1,388
黄淮学院,Huanghuai University,,师范,河南,106.8,390
许昌学院,Xuchang University,,理工,河南,106.7,391
北华航天工业学院,North China Institute of Aerospace Engineering,,理工,河北,106.6,392
湖北第二师范学院,Hubei University of Education,,师范,湖北,106.5,393
湖南第一师范学院,Hunan First Normal University,,师范,湖南,106.2,394
湖南文理学院,Hunan University of Arts and Science,,综合,湖南,105.9,395
周口师范学院,Zhoukou Normal University,,师范,河南,105.7,396
成都师范学院,Chengdu Normal University,,师范,四川,105.5,397
重庆三峡学院,Chongqing Three Gorges University,,综合,重庆,105.5,397
铜仁学院,Tongren University,,综合,贵州,105.5,397
遵义师范学院,Zunyi Normal University,,师范,贵州,105.4,400
上饶师范学院,Shangrao Normal University,,师范,江西,105.0,401
商丘师范学院,Shangqiu Normal University,,师范,河南,104.8,402
宜春学院,Yichun University,,综合,江西,104.7,403
浙江水利水电学院,Zhejiang University of Water Resources and Electric Power,,理工,浙江,104.7,403
滁州学院,Chuzhou University,,师范,安徽,104.6,405
吉林化工学院,Jilin Institute of Chemical Technology,,理工,吉林,104.4,406
德州学院,Dezhou University,,综合,山东,104.1,407
肇庆学院,Zhaoqing University,,综合,广东,104.0,408
泰山学院,Taishan University,,综合,山东,103.5,409
广东第二师范学院,Guangdong University of Education,,师范,广东,103.2,410
沈阳工程学院,Shenyang Institute of Engineering,,理工,辽宁,102.7,411
榆林学院,Yulin University,,师范,陕西,102.3,412
长春工程学院,Changchun Institute of Technology,,理工,吉林,102.2,413
洛阳理工学院,Luoyang Institute of Science and Technology,,综合,河南,102.0,414
