univNameCn,univNameEn,univTags,univCategory,province,score,ranking
兰州交通大学,Lanzhou Jiaotong University,,理工,甘肃,34,153
南华大学,University of South China,,综合,湖南,34,153
湖南农业大学,Hunan Agricultural University,,农业,湖南,34,158
内蒙古大学,Inner Mongolia University,一流学科 211,综合,内蒙古,33,158
长江大学,Yangtze University,,综合,湖北,33,160
广州大学,Guangzhou University,,综合,广东,33,160
桂林电子科技大学,Guilin University of Electronic Technology,,理工,广西,33,160
沈阳农业大学,Shenyang Agricultural University,,农业,辽宁,33,163
沈阳建筑大学,Shenyang Jianzhu University,,理工,辽宁,33,164
福建师范大学,Fujian Normal University,,师范,福建,33,165
江西师范大学,Jiangxi Normal University,,师范,江西,33,166
陕西科技大学,Shaanxi University of Science and Technology,,理工,陕西,33,166
兰州理工大学,Lanzhou University of Technology,,理工,甘肃,33,168
沈阳工业大学,Shenyang University of Technology,,理工,辽宁,33,168
湖南科技大学,Hunan University of Science and Technology,,综合,湖南,33,170
辽宁工程技术大学,Liaoning Technical University,,理工,辽宁,32,171
中北大学,North University of China,,理工,山西,33,171
华北水利水电大学,North China University of Water Resources and Electric Power,,理工,河南,32,173
上海海洋大学,Shanghai Ocean University,一流学科,农业,上海,32,173
河南科技大学,Henan University of Science and Technology,,理工,河南,32,175
常州大学,Changzhou University,,理工,江苏,32,176
南昌航空大学,Nanchang Hangkong University,,理工,江西,32,176
南通大学,Nantong University,,综合,江苏,32,176
安徽理工大学,Anhui University of Science and Technology,,理工,安徽,31,179
南京中医药大学,Nanjing University of Chinese Medicine,一流学科,医药,江苏,31,179
曲阜师范大学,Qufu Normal University,,师范,山东,31,181
西安工程大学,Xi'an Polytechnic University,,理工,陕西,31,181
河南农业大学,Henan Agricultural University,,农业,河南,31,183
大连大学,Dalian University,,综合,辽宁,30,184
西南科技大学,Southwest University of Science and Technology,,理工,四川,30,185
河南科技学院,Henan Institute of Science and Technology,,师范,河南,30,186
山西医科大学,Shanxi Medical University,,医药,山西,30,187
山东理工大学,Shandong University of Technology,,理工,山东,30,188
新疆大学,Xinjiang University,一流大学B类 211,综合,新疆,29,189
河南工业大学,Henan University of Technology,,理工,河南,29,190
辽宁石油化工大学,Liaoning shihua University,,理工,辽宁,29,191
烟台大学,Yantai University,,综合,山东,28,192
