id,content,nick,score,startTime
1124717278,这辈子没看过这么无语的片，两分给刘昊然,pzs277269986,4,1614267300000
1124713719,还可以，没有期待的高,中国移动 宋晓雯,8,1614267300000
1124681398,圣斗士出来时候有被燃到         剧情还算不错      笑点比起之前少了很多    还是期待下一步的4  ,我想吃猪肘子,9,1614267300000
1124715059,植入广告也太多了吧 我佛辽,去操场啊,6,1614267300000
1124713692,剧情不是很好，但是很有看点，内容很丰富，需要反复推敲，电影还不错！,ihL613669567,7,1614267240000
1124713685,看了很多差评，本来以为不怎么样，但也还行，主要是为了连接前后的剧情，一般一般,explicit,8,1614267240000
1124715038,"搞笑商业片
",小刘,8,1614267180000
1124713675,电梯那有点意思,Nyc322066164,10,1614267180000
1124712121,好看！搞笑！,jTr579508312,10,1614267120000
1124692104,“一段感情真正结束的标志，不是其中一个离开了，而是还爱着的那个人，终于肯承认走了的那个人，真的不会再回来了.”,炜wang,10,1614267120000
1124714035,哈哈哈我们的国粹不能输🌝🌝,China大佐,10,1614267120000
1124717191,强烈推荐观看！,zzhou,10,1614267120000
1124713632,还不错，喜欢王宝强的喜剧电影，唐人街探案1、2、3都看过了，每部系列都是喜剧中带有案件侦破的故事剧情，值得去看的电影,VgL197567155,9,1614267060000
1121599495,剧情很棒，期待很久了,鬍語軒,10,1614267060000
1124707979,"和期待的一样
没失望👌👌👌",སྒྲོལ་དཀར་,10,1614267060000
1124671797,剧情太烂了。,A.   奥利奥,2,1614267000000
1124713545,还行，不错吧,hAy160946240,10,1614266940000
1124713533,一般般吧，期待下一部,骚气啊？！？,10,1614266880000
1124712044,"还是挺喜剧的，有一段笑得眼泪都出来了
",wtA478967349,9,1614266880000
1124713528,挺好看的不错,潞潞的电影,10,1614266880000
1124717061,睡着了...唐2确实不错，...唐3没融入进去,GBI429580775,1,1614266880000
1124671784,我觉得唐探3真的挺不错的，无论是搞笑还是这部戏的独特特色，还有结尾的升华，以及q组织，都是一个特别不错的剧情，希望大家不要再去黑了(ﾉД`),JeL728194599,10,1614266880000
1124706956,马马虎虎过得去,jg158863135,7,1614266820000
1124713500,故事一点也没逻辑。胡编乱造。编剧都没体验过生活。都是瞎写的,ezB903991454,1,1614266820000
1124717039,让人害怕！Q竟然是李焕英，杀人凶手是哪吒，唐仁和秦风竟是葫芦兄弟！！,tqs453492401,5,1614266820000
1124713488,好看，期待新的发行,bxM801171985,10,1614266820000
1124712018,我觉得很好看呀，也很搞笑。搞不懂为啥会打低分,mae671843167,10,1614266820000
1124713475,女一号悲催遭遇，令人唏嘘不已！,王焕平,10,1614266760000
1124684268,烂片……强行塞广告加剧情…整的一些有的没的，笑点极低…演员用力过度…全程打打闹闹乱的一**…,HF。111,3,1614266760000
1124706924,挺好的，没那么差,克拉苏,10,1614266700000
1124707892,挺好的，期待下一部,.,10,1614266640000
